"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"93","Bayesian","CO","fml104","data_1yr",0.0244415730010146,-0.0316788680668958,0.0807357893792915,0.795
"94","Bayesian","CO","fml106","data_1yr",-0.0433249897930866,-0.155161175660363,0.0801384516082548,0.23425
"95","Bayesian","CO","fml107","data_1yr",-0.0356149486267842,-0.157021393981984,0.0780436305846541,0.2565
"96","Bayesian","CO","fml108","data_1yr",-0.0423492236531035,-0.156681158336504,0.0862219624735743,0.24925
"97","Bayesian","CO","fml109","data_1yr",-0.038352296144657,-0.158229815899946,0.116673753479144,0.255
"98","Bayesian","CO","fml110","data_1yr",-0.0391344601636381,-0.155231510610591,0.0821600481189781,0.25975
"99","Bayesian","CO","fml111","data_1yr",-0.0604271606905722,-0.157480711892514,0.0776164252123772,0.18275
"100","Bayesian","CO","fml112","data_1yr",-0.0411352223089161,-0.154344885259559,0.0791631554968115,0.234
"101","Bayesian","CO","fml113","data_1yr",-0.0426994567434501,-0.157678729138457,0.0852503453612738,0.23925
"102","Bayesian","CO","fml114","data_1yr",-0.0436848639648514,-0.157194400586364,0.0836086397448481,0.2272
"103","Bayesian","CO","fml115","data_1yr",-0.0438867038556888,-0.155581739368864,0.0842648781538164,0.2281
"104","Bayesian","CO","fml116","data_1yr",-0.0517570687788209,-0.17093991487493,0.089450538993447,NA
"105","Bayesian","CO","fml101","data_5yrs",-0.0315704828916783,-0.144428364475553,0.100153603151931,0.26725
"106","Bayesian","CO","fml102","data_5yrs",-0.0361360942182709,-0.149093799496326,0.0933450616941867,0.2765
"107","Bayesian","CO","fml104","data_5yrs",0.0172652099285386,-0.0388707562582645,0.0735256759658043,0.72925
"108","Bayesian","CO","fml106","data_5yrs",-0.0366795367977099,-0.15302465372075,0.0876752493964177,0.26875
"109","Bayesian","CO","fml107","data_5yrs",-0.0360336304743655,-0.163875233303765,0.0946336536949832,0.28775
"110","Bayesian","CO","fml108","data_5yrs",-0.0294479672983919,-0.151773676358612,0.105783976075687,0.31025
"111","Bayesian","CO","fml109","data_5yrs",-0.0349779905870468,-0.146392799871167,0.0932724194709929,0.26125
"112","Bayesian","CO","fml110","data_5yrs",-0.0310862167508206,-0.142881106412955,0.0958370750773172,0.30125
"113","Bayesian","CO","fml111","data_5yrs",-0.031788481434566,-0.152069864639658,0.0969147819322971,0.30875
"114","Bayesian","CO","fml112","data_5yrs",-0.0311082863783416,-0.146899879251825,0.10054905927977,0.29725
"115","Bayesian","CO","fml113","data_5yrs",-0.029100332897849,-0.144120824651437,0.0844345412110681,0.28125
"116","Bayesian","CO","fml114","data_5yrs",-0.0413700452970729,-0.142052892071975,0.0841483248394037,0.209175
"117","Bayesian","CO","fml115","data_5yrs",-0.0289517251536691,-0.150470243813886,0.0872758985051061,0.366825
"118","Bayesian","CO","fml116","data_5yrs",-0.0600695704972717,-0.178998492266092,0.0767388159889004,NA
"119","Bayesian","CO","fml101","data_10yrs",-0.00850323375591688,-0.118854987675363,0.121457549163476,0.414
"120","Bayesian","CO","fml102","data_10yrs",-0.00352783439775528,-0.129636673427091,0.133638935622616,0.461
"121","Bayesian","CO","fml104","data_10yrs",0.0160247675873924,-0.0394601261583208,0.0720687932463993,0.7115
"122","Bayesian","CO","fml106","data_10yrs",-0.0119951743895478,-0.132210328300954,0.129534868357277,0.427
"123","Bayesian","CO","fml107","data_10yrs",-0.00527173566066652,-0.130013557545944,0.126797923704847,0.4515
"124","Bayesian","CO","fml108","data_10yrs",-0.00360737664494348,-0.123270370567742,0.130327464268515,0.43475
"125","Bayesian","CO","fml109","data_10yrs",-0.00133255994457937,-0.119066125210823,0.135801302873273,0.466
"126","Bayesian","CO","fml110","data_10yrs",-0.00341951965419285,-0.130909407438639,0.125951763766913,0.46525
"127","Bayesian","CO","fml111","data_10yrs",-0.00491702135180427,-0.129635519366164,0.13085879434501,0.4585
"128","Bayesian","CO","fml112","data_10yrs",0.0024079859889099,-0.123583688033708,0.13874444809416,0.5165
"129","Bayesian","CO","fml113","data_10yrs",0.00021499613646081,-0.122034735984391,0.119518034097352,0.522
