"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"191","Bayesian","Traffic Total","fml102","data_5yrs",-0.000558879919078215,-0.168122317201578,0.190157054473161,0.4805
"192","Bayesian","Traffic Total","fml106","data_5yrs",0.0151754417189331,-0.047304718536637,0.08194079416157,0.66
"193","Bayesian","Traffic Total","fml107","data_5yrs",0.0120174628507719,-0.0520148947470925,0.0780713995948097,0.64275
"194","Bayesian","Traffic Total","fml108","data_5yrs",0.0141475946412037,-0.0507160445713121,0.0791959804762554,0.6595
"195","Bayesian","Traffic Total","fml109","data_5yrs",0.0130173140638221,-0.0516931647767991,0.0830157535316804,0.62175
"196","Bayesian","Traffic Total","fml110","data_5yrs",0.0115659035952111,-0.0521690611793726,0.0764654114414582,0.62025
"197","Bayesian","Traffic Total","fml111","data_5yrs",0.0143737467349441,-0.0483485256315331,0.0807799732196179,0.65775
"198","Bayesian","Traffic Total","fml112","data_5yrs",0.0112813722246583,-0.0524906237104573,0.0790994498474022,0.63325
"199","Bayesian","Traffic Total","fml113","data_5yrs",0.0148306553409698,-0.0509596166927347,0.0809558010229838,0.6695
"200","Bayesian","Traffic Total","fml114","data_5yrs",0.0129847207030755,-0.0493897486528161,0.0786762906041076,0.688775
"201","Bayesian","Traffic Total","fml115","data_5yrs",0.0147643171704082,-0.0494779793498289,0.0811037815152624,0.665625
"202","Bayesian","Traffic Total","fml101","data_10yrs",0.00811543349827026,-0.0512349254306115,0.0783544021877658,0.57225
"203","Bayesian","Traffic Total","fml102","data_10yrs",-0.0522035277492432,-0.193478812059072,0.162286603789638,0.308
"204","Bayesian","Traffic Total","fml106","data_10yrs",0.00970379861815962,-0.0549017957529194,0.0792738109204834,0.60975
"205","Bayesian","Traffic Total","fml107","data_10yrs",0.00648648187173384,-0.0538758957987856,0.0746151070931083,0.5715
"206","Bayesian","Traffic Total","fml108","data_10yrs",0.00990255211316726,-0.0504797751188878,0.073002216109286,0.61425
"207","Bayesian","Traffic Total","fml109","data_10yrs",0.0080263342041984,-0.0593362320812886,0.0770463265171952,0.5905
"208","Bayesian","Traffic Total","fml110","data_10yrs",0.0106410382616389,-0.0520068421767738,0.0719395284359752,0.62925
"209","Bayesian","Traffic Total","fml111","data_10yrs",0.0104230584989777,-0.0536879814058169,0.076112189395112,0.614
"210","Bayesian","Traffic Total","fml112","data_10yrs",0.00839639199496345,-0.0500255780774489,0.0741553823704622,0.585
"211","Bayesian","Traffic Total","fml113","data_10yrs",0.0089871183359469,-0.0558627391467658,0.0792554589795764,0.58575
"212","Bayesian","Traffic Total","fml114","data_10yrs",0.00843211093410035,-0.0539264602967003,0.0757980298796443,0.592125
"213","Bayesian","Traffic Total","fml115","data_10yrs",0.0102878667258908,-0.0520605586713389,0.0763383499283738,0.622025
"214","Bayesian","Traffic Average","fml101","data_1yr",-0.0109640947579102,-0.167278486178259,0.194891362358778,0.43175
"215","Bayesian","Traffic Average","fml102","data_1yr",0.00417780358664954,-0.169334857403107,0.223449286997605,0.4985
"216","Bayesian","Traffic Average","fml106","data_1yr",-0.0135311941817856,-0.156716354335254,0.19009749905705,0.386
